open_rev_id,page_id,namespace,page_title,open_ts
807434953,74132,1,Metric,20171027230115
807478654,540786,1,Triangle_Shirtwaist_Factory_fire,20171028060118
807487545,55414765,1,2017_Las_Vegas_shooting,20171028080126
807491825,48303130,1,Harjit_Sajjan,20171028090122
807512194,29660872,1,PolitiFact,20171028130121
807568100,469026,1,Treblinka_extermination_camp,20171028200118
807693316,48932,1,Catalonia,20171029160115
807751731,2314416,1,Cultural_appropriation,20171029230117
807776617,25303222,5,WikiProject_Elections_and_Referendums,20171030020120
807776623,26993108,1,Substance_abuse,20171030020121
807784749,51396627,1,The_Orville,20171030030121
807791931,2550833,1,Abram_Petrovich_Gannibal,20171030040118
807863820,29134871,1,Racism_in_South_Korea,20171030150120
807883141,293210,1,Kazakhstan,20171030170115
807901867,55640719,1,Catalan_Republic_(2017),20171030190133
807928805,55640719,1,Catalan_Republic_(2017),20171030220128
807937856,36437192,1,Oncotarget,20171030230122
807988628,55445603,1,Pixel_2,20171031060127
807998562,1109752,1,Julian_day,20171031080118
807998579,52868510,1,Steele_dossier,20171031080126
808028337,52396723,1,Political_appointments_of_the_first_Trump_administration,20171031130125
808035592,41631754,1,Steve_Bannon,20171031140123
808077211,2314416,1,Cultural_appropriation,20171031190121
808170605,1109752,1,Julian_day,20171101090120
808201487,205212,1,Red_panda,20171101140116
808270247,79992,1,Turkey,20171101220118
808270255,177018,1,Marlon_Brando,20171101220120
808281596,10004552,1,Prelabor_rupture_of_membranes,20171101230122
808333546,1019067,1,Catalan_Countries,20171102070119
808333552,26627675,15,Wikipedia_essays_about_notability,20171102070124
808333557,55690067,3,101.187.202.85,20171102070128
808399960,13333032,1,"Ridgefield,_Washington",20171102170124
808471871,13388531,5,WikiProject_Video_games/Sources,20171103020122
808498013,3464855,5,Biographies_of_living_persons,20171103060149
808564412,1269441,1,Drudge_Report,20171103170119
808607856,6399936,1,Ed_Gillespie,20171103230121
808632017,2606147,1,Rihanna,20171104030120
808670988,45714750,1,Monero,20171104110123
808745907,986140,4,Village_pump_(policy),20171104220118
808767233,54467943,1,Presidential_Advisory_Commission_on_Election_Integrity,20171105010132
808842363,54869928,1,Antifa_(United_States),20171105150129
808938124,54352053,1,2017_Brussels-Central_bombing,20171106040123
808954239,6271158,5,Manual_of_Style/Film,20171106070123
808969655,25303222,5,WikiProject_Elections_and_Referendums,20171106100130
808985960,429104,1,His_Dark_Materials,20171106130115
809050547,31209633,1,"World_Academy_of_Science,_Engineering_and_Technology",20171106210120
809096591,1004741,1,Richard_Blumenthal,20171107030116
809168609,51766618,1,Carter_Page,20171107150128
809265254,52231344,1,First_presidency_of_Donald_Trump,20171108020123
809288340,10457704,5,WikiProject_Christianity/Core_topics_work_group/Topic_list,20171108060123
809309450,37236652,1,Foreign_involvement_in_the_Syrian_civil_war,20171108100125
809309454,55741319,4,Village_pump_(policy)/RfC:_Should_the_Reference_Desks_be_closed,20171108100129
809362134,13923278,5,Featured_articles,20171108170122
809379229,36365108,1,Milo_Yiannopoulos,20171108190122
809395745,986140,4,Village_pump_(policy),20171108210117
809432212,36365108,1,Milo_Yiannopoulos,20171109020123
809432215,40278151,1,One_America_News_Network,20171109020124
809445136,49394,1,Nazism,20171109040114
809456012,25303222,5,WikiProject_Elections_and_Referendums,20171109060126
809474474,10457704,5,WikiProject_Christianity/Core_topics_work_group/Topic_list,20171109100121
809483721,55752993,1,Brian_Clifton_(composer),20171109120310
809517904,19685542,1,Daily_Mail,20171109170122
809541684,2609426,5,Requests_for_adminship,20171109200119
809565309,10457704,5,WikiProject_Christianity/Core_topics_work_group/Topic_list,20171109230120
809565320,40278151,1,One_America_News_Network,20171109230124
809589383,5006,1,Benito_Mussolini,20171110030113
809600302,6631250,1,Classical_music,20171110050127
809610501,986140,4,Village_pump_(policy),20171110070117
809645666,3706897,4,Village_pump_(proposals),20171110140120
809747521,1809228,1,Juventus_FC,20171111040119
809779008,986140,4,Village_pump_(policy),20171111100119
809848010,48849631,4,Requests_for_comment/Proposal_to_allow_non-admin_deletions_for_XfD,20171111210136
809848043,52547545,1,Russian_interference_in_the_2016_United_States_elections,20171111210147
809855669,52547545,1,Russian_interference_in_the_2016_United_States_elections,20171111220126
809891295,54309800,1,Danica_Roem,20171112040125
809939002,55027199,1,Patriot_Prayer,20171112130126
809958623,39755694,1,Antisemitism_in_the_United_Kingdom,20171112160128
810094672,7954947,1,British_Jews,20171113090122
810161922,1659622,5,Did_you_know,20171113180121
810161927,2139190,5,Lyrics_and_poetry,20171113180122
810161947,23804791,1,Emily_Beecham,20171113180127
810290942,63712,5,WikiProject_Countries,20171114110114
810290948,1659622,5,Did_you_know,20171114110117
810290962,30470041,1,Immigration_to_Sweden,20171114110125
810290988,55517233,1,Harvey_Weinstein_sexual_abuse_cases,20171114110140
810433129,1015853,4,Village_pump_(miscellaneous),20171115060117
810596258,30470041,1,Immigration_to_Sweden,20171116070118
810666390,3706897,4,Village_pump_(proposals),20171116180116
810840691,999512,1,Godzilla,20171117200111
810870526,51246438,1,Islamic_terrorism_in_Europe,20171118000125
810894418,14695,1,Israel,20171118040109
810914684,9286360,1,Crime_in_Sweden,20171118080118
810928895,3111349,1,Card_counting,20171118110113
810950519,34438344,1,Side_Effects_(2013_film),20171118150117
811037553,5664246,1,Heartbeat_International,20171119040115
811080056,225438,1,Church_of_Satan,20171119120112
811111164,19620205,1,Continent,20171119160121
811133322,586865,1,List_of_current_United_States_senators,20171119190111
811150346,4500635,1,Randy_Quaid,20171119210114
811166201,310370,1,Al_Franken,20171119230111
811166229,50106865,1,Linda_Sarsour,20171119230123
811225707,254359,1,Ned_Kelly,20171120080111
811245449,12215406,1,Charles_III,20171120120116
811257917,14695,1,Israel,20171120140109
811349404,6317686,1,Aydin_Aghdashloo,20171121020113
811349406,6317686,1,Aydin_Aghdashloo,20171121020114
811419074,52396723,1,Political_appointments_of_the_first_Trump_administration,20171121140123
811449097,10266196,1,Sergio_Verdú,20171121180113
811479238,52396723,1,Political_appointments_of_the_first_Trump_administration,20171121220119
811498912,1635381,1,Tim_McGraw,20171122010112
811498920,9151897,1,Blake_Shelton,20171122010116
811523732,34823960,1,Salvator_Mundi_(painting),20171122050115
811535600,55859569,3,Copywriter12/sandbox/Perry_Marshall,20171122070119
811544998,538754,1,Alex_Jones,20171122090110
811599775,6897419,1,Wilfrid_Laurier_University,20171122180113
811599783,11915841,1,List_of_areas_of_London,20171122180114
811788668,1055050,1,Ireland,20171124000115
811788674,6835142,1,Monster_House_(video_game),20171124000118
811867644,1241790,5,WikiProject_Cricket,20171124150112
811880771,103044,1,Poutine,20171124170109
811895147,1152375,1,New_Albion,20171124190117
812072772,7764658,5,Manual_of_Style/Icons,20171125210113
812200377,39434129,1,President_of_Zimbabwe,20171126160120
812216682,1279967,5,Conflict_of_interest,20171126180112
812216712,25631802,1,Plastic_Beach,20171126180118
812341663,1112189,1,List_of_prime_ministers_of_the_United_Kingdom,20171127090111
812352852,13889993,1,Vice-President_of_Zimbabwe,20171127110116
812352857,39755694,1,Antisemitism_in_the_United_Kingdom,20171127110120
812395708,413581,1,Flag_of_Turkey,20171127170111
812422473,255554,5,Naming_conventions_(television),20171127200110
812422478,413581,1,Flag_of_Turkey,20171127200111
812471914,35207571,1,Wentworth_(TV_series),20171128010119
812533770,1609843,1,Succession_to_the_British_throne,20171128110114
812593056,20965601,5,Recent_years,20171128190119
812609887,103044,1,Poutine,20171128210112
812633418,41491297,1,Energy_East,20171129000125
812656636,986140,4,Village_pump_(policy),20171129030117
812739115,986140,4,Village_pump_(policy),20171129160117
812748811,30029369,1,List_of_lists_of_American_state_and_local_politicians_convicted_of_crimes,20171129170120
812775121,48314746,2,RoyGoldsmith/sandbox,20171129200122
812775144,55625861,1,1I/ʻOumuamua,20171129200131
812878513,33586774,1,"Lisa_(Japanese_musician,_born_1987)",20171130120115
812921727,3706897,4,Village_pump_(proposals),20171130180115
812957250,38250744,1,Same_Love,20171130220117
812981143,586865,1,List_of_current_United_States_senators,20171201010111
813000653,40370,5,What_Wikipedia_is_not,20171201040111
813000661,1812406,1,Peter_Popoff,20171201040117
813000673,9488808,5,Notability_(organizations_and_companies),20171201040122
813033962,505922,1,"Buffalo,_New_York",20171201100109
813133826,466441,1,BMW,20171202000127
813159995,5006,1,Benito_Mussolini,20171202040114
813166547,21968900,1,Tom_Hiddleston,20171202050119
813212255,5464055,1,Emily_Thornberry,20171202130113
813295315,5573865,1,Fatima_(disambiguation),20171202230113
813356008,11234158,1,"Meghan,_Duchess_of_Sussex",20171203070124
813549654,41688779,1,Brexit,20171204010117
813558000,39340985,1,Demisexual,20171204020115
813581792,6119856,1,Robert_Mueller,20171204050116
813581794,6119856,1,Robert_Mueller,20171204050117
813581798,6119856,1,Robert_Mueller,20171204050119
813596746,5573865,1,Fatima_(disambiguation),20171204070112
813627383,30046920,1,Bitcoin,20171204120120
813698167,5573865,1,Fatima_(disambiguation),20171204200112
813698176,9014340,1,Tudeh_Party_of_Iran,20171204200116
813718987,3301390,5,"BOLD,_revert,_discuss_cycle",20171204220116
813719017,22862073,1,Hair's_breadth,20171204220124
813774328,1871823,5,WikiProject_Templates,20171205050112
813774337,3031187,1,Kashmir_conflict,20171205050115
813844495,42163399,1,List_of_Marvel_Cinematic_Universe_films,20171205150120
813844498,50553132,1,Kingsman:_The_Golden_Circle,20171205150122
813870995,61564,1,Monopoly_(game),20171205180109
813871014,3031187,1,Kashmir_conflict,20171205180115
813927876,42912818,1,Zoë_Quinn,20171206000120
813951281,5204,1,Canada,20171206030108
813973390,151679,1,National_Rifle_Association,20171206060111
814017789,9014340,1,Tudeh_Party_of_Iran,20171206130119
814042715,16189,1,Jerusalem,20171206160110
814042731,986140,4,Village_pump_(policy),20171206160118
814079649,55552069,1,MeToo_movement,20171206200131
814199560,14695,1,Israel,20171207120111
814199578,25090788,11,Million-plus_agglomerations_in_India,20171207120122
814249305,45700622,1,Arrowverse,20171207180121
814362138,3706897,4,Village_pump_(proposals),20171208100114
814362251,55967220,1,Istvaeonic_languages,20171208100240
814422095,23778100,1,Only_Connect,20171208190118
814448010,15299,1,Intelligent_design,20171208220110
814448031,4581714,1,Bosnian_pyramid_claims,20171208220115
814448048,21438556,5,Be_bold,20171208220121
814499647,986140,4,Village_pump_(policy),20171209050200
814638570,1049392,1,Useful_idiot,20171210010114
814824724,279583,1,Manzanar,20171211040115
814870358,4583814,1,Richard_Sakwa,20171211120121
814908680,9263965,1,Josephine_Butler,20171211170116
814938431,511674,1,Robert_E._Lee,20171211200112
814993626,986140,4,Village_pump_(policy),20171212030126
814993644,52547545,1,Russian_interference_in_the_2016_United_States_elections,20171212030135
815042351,54309800,1,Danica_Roem,20171212120130
815042362,56017080,1,United_States_recognition_of_Jerusalem_as_capital_of_Israel,20171212120135
815102699,2108072,1,Matt_Lauer,20171212200115
815144870,22638429,11,Yesno,20171213010117
815144874,56017080,1,United_States_recognition_of_Jerusalem_as_capital_of_Israel,20171213010121
815167662,5351,1,List_of_sovereign_states,20171213050109
815262830,48676,1,Ponzi_scheme,20171213200111
815262847,10141126,1,Gungnae,20171213200119
815262852,12902061,1,Hwando,20171213200122
815278090,33547695,1,Spire_Credit_Union,20171213220118
815299287,1461798,1,Reba_McEntire,20171214010139
815299290,1736393,1,Toby_Keith,20171214010141
815299296,3556228,1,Trace_Adkins,20171214010142
815299301,5370303,1,Miranda_Lambert,20171214010144
815357320,20839949,1,List_of_current_NFL_starting_quarterbacks,20171214100118
815357325,29937567,1,The_Bible_and_violence,20171214100120
815394912,11442997,5,Categorizing_redirects,20171214160118
815404778,3337319,1,Targeted_killing,20171214170124
815420903,14695,1,Israel,20171214190109
815464261,52098918,1,More_Life,20171215000150
815511581,27552806,1,Southeast_European_Cooperative_Initiative,20171215080147
815527159,1225233,1,Bruno_Bettelheim,20171215110116
815621817,6625887,1,Slobodan_Praljak,20171216000120
815656931,533136,1,Thomas_Guide,20171216060112
815702514,152418,1,Austrian_People's_Party,20171216150114
815702521,914261,1,George_Pell,20171216150117
815749204,7351243,1,Zeila,20171216220119
815763792,152418,1,Austrian_People's_Party,20171217000118
815763798,331919,1,Balkans,20171217000119
815991602,175063,1,Cary_Grant,20171218150115
816028600,6718247,5,WikiProject_Formula_One,20171218200122
816070659,42331,1,International_System_of_Units,20171219020114
816162715,403720,0,Digraphs_and_trigraphs_(programming),20171219180115
816245862,45982,1,Swastika,20171220050116
816275966,38770945,1,Alternative_for_Germany,20171220100121
816287198,38770945,1,Alternative_for_Germany,20171220120121
816339372,18978748,1,Birth_control,20171220190119
816339376,44466663,1,Star_Wars:_The_Last_Jedi,20171220190122
816364293,56017080,1,United_States_recognition_of_Jerusalem_as_capital_of_Israel,20171220220121
816381412,86741,5,Administrators,20171221000112
816407403,47581718,5,Paid-contribution_disclosure,20171221040120
816418999,55967432,1,Apple_Maggot_Quarantine_Area,20171221060122
816423796,27463706,5,Record_charts,20171221070116
816531145,20880085,1,Game_of_Thrones,20171221230120
816542863,1015853,4,Village_pump_(miscellaneous),20171222010114
816564960,20880085,1,Game_of_Thrones,20171222050117
816613345,52547545,1,Russian_interference_in_the_2016_United_States_elections,20171222140122
816626213,5562082,1,White_House_press_corps,20171222160116
816647780,75321,5,Manual_of_Style,20171222190111
816700562,232633,1,Orchestral_Manoeuvres_in_the_Dark,20171223030111
816955691,2999260,15,Years_by_country,20171225000116
816978711,52019513,1,Battle_of_Mosul_(2016–2017),20171225050125
817011127,21090847,1,Atrial_fibrillation,20171225120148
817082303,3706897,4,Village_pump_(proposals),20171226010118
817121466,2861570,1,Mexico–United_States_border,20171226080116
817161960,143132,5,Manual_of_Style/Layout,20171226160112
817183964,54303122,1,Southern_Transitional_Council,20171226190122
817231997,1255975,1,Cold_War,20171227020117
817232005,46745491,1,Beauty_and_the_Beast_(2017_film),20171227020124
817295410,18868355,1,Pink_tide,20171227130118
817374695,355573,5,WikiProject_Rivers,20171228000115
817380711,55958390,1,Peter_Strzok,20171228010122
817475501,45783910,1,2018_Russian_presidential_election,20171228170118
817491368,56078749,1,USS_Nimitz_UFO_incident,20171228190121
817548466,841926,1,The_New_York_Times,20171229030118
817567327,39410505,1,Johor_Darul_Ta'zim_F.C.,20171229060117
817593740,841926,1,The_New_York_Times,20171229110116
817598812,53548567,1,Foreign_policy_of_the_first_Trump_administration,20171229120127
817650446,45122615,1,The_Man_in_the_High_Castle_(TV_series),20171229190119
817774124,12215406,1,Charles_III,20171230140117
817780589,14695,1,Israel,20171230150112
817831182,5573692,5,Deleted_articles_with_freaky_titles,20171230210144
817927456,53081271,1,Sarah_Huckabee_Sanders,20171231110204
817983778,1900606,1,Zwarte_Piet,20171231200133
817996643,52868510,1,Steele_dossier,20171231220128
818010317,1152375,1,New_Albion,20180101000122
818074736,4725720,5,Manual_of_Style/Capital_letters,20180101110126
818156866,86741,5,Administrators,20180101230119
818156880,986140,4,Village_pump_(policy),20180101230123
818156907,35106928,1,The_Times_of_Israel,20180101230133
818172002,165636,1,Elizabeth_II,20180102010112
818252686,35106928,1,The_Times_of_Israel,20180102140118
818274932,56162475,1,2017–2018_Iranian_protests,20180102170122
818292368,874744,1,Collapse_of_the_World_Trade_Center,20180102190112
818292375,2076234,1,Darwin_(operating_system),20180102190116
818303363,2076234,1,Darwin_(operating_system),20180102200114
818338781,75321,5,Manual_of_Style,20180103000110
818346166,5842282,1,2018,20180103010118
818475535,39587061,1,List_of_Black_Mirror_episodes,20180103200121
818475543,54816816,1,Unite_the_Right_rally,20180103200124
818493264,30096519,1,Steve_Wheeler,20180103220120
818510339,56162475,1,2017–2018_Iranian_protests,20180104000149
818560168,79992,1,Turkey,20180104070114
818560190,12940470,5,Manual_of_Style/Anime_and_manga,20180104070125
818565137,365567,1,Roy_Moore,20180104080115
818569749,570793,1,Donald_Trump,20180104090115
818598658,275130,1,Lady_Jane_Grey,20180104140113
818598687,54070030,1,Bitcoin_scalability,20180104140122
818616067,48119695,1,Kiznaiver,20180104160123
818616070,49436957,1,Bahar_Mustafa_race_row,20180104160123
818667743,56054929,1,Gråen,20180104220132
818697664,43790012,1,Jesse_Hamilton,20180105020128
818732287,23038171,1,Max_Landis,20180105070119
818829100,86741,5,Administrators,20180105210115
818874068,19033223,1,Light_rail_in_Canada,20180106030128
818993372,46212837,1,Billie_Lourd,20180106200120
819034399,140377,1,Armenian_genocide,20180107010119
819034424,18089427,5,Edit_filter,20180107010130
819046517,5295562,1,Esplanade,20180107030118
819115244,5295562,1,Esplanade,20180107150116
819129958,13771800,1,209_(number),20180107170116
819156278,56162475,1,2017–2018_Iranian_protests,20180107200125
819261652,9845836,1,Greek_royal_family,20180108110149
819313633,174210,5,WikiProject_Music,20180108180117
819358310,174210,5,WikiProject_Music,20180108230116
819421100,8221460,1,Carroll_Quigley,20180109080121
819432470,986140,4,Village_pump_(policy),20180109100128
819432477,6399943,5,WikiProject_Royalty_and_Nobility,20180109100132
819495779,5063426,1,American_Flagg!,20180109180124
819556963,46195771,1,2009_(Glee),20180110010158
819575967,2954484,1,Knights_of_Columbus,20180110040120
819575975,56262425,1,Sarah_Kreps,20180110040126
819665551,56262425,1,Sarah_Kreps,20180110170130
819695103,75321,5,Manual_of_Style,20180110200116
819695175,54258143,1,Sealioning,20180110200137
819731580,3404896,1,The_Harvard_Crimson,20180111000145
819731592,48708068,1,The_Satanic_Temple,20180111000150
819770536,14672793,1,Cristina_Vee,20180111050122
819800853,55988466,1,So_Far_Away_(Martin_Garrix_and_David_Guetta_song),20180111100122
819844042,1213398,5,WikiProject_Anime_and_manga,20180111160113
819844053,14672793,1,Cristina_Vee,20180111160118
819861566,75321,5,Manual_of_Style,20180111180120
819872477,4053089,11,Infobox_venue,20180111190138
819923823,87930,1,Abkhazia,20180112020116
819981728,182985,1,Prime_Minister_of_the_United_Kingdom,20180112110113
820013107,6004364,1,List_of_Byzantine_emperors,20180112160120
820134761,41163126,1,Nouman_Ali_Khan,20180113070119
820134762,48442404,1,2016_World_Series,20180113070120
820134771,55422065,1,James_D._Zirin,20180113070122
820141821,5074890,1,Marshall_Rogers,20180113080117
820466869,552354,1,Raw_Power,20180114220116
820497807,39113673,1,Rasta_Rasivhenge,20180115010121
820650510,75321,5,Manual_of_Style,20180115210115
820669039,19605821,1,Czech_Republic,20180115230123
820669043,33830661,1,Czechland,20180115230124
820817980,56288742,4,Sockpuppet_investigations/Simiprof,20180116200133
820835753,39819,5,Deletion_policy,20180116220110
820835777,11425627,1,1948_Palestine_war,20180116220118
820843923,2009938,1,The_Rockettes,20180116230118
820858700,39819,5,Deletion_policy,20180117010109
820865162,49713387,1,David_Avocado_Wolfe,20180117020119
820955161,3706897,4,Village_pump_(proposals),20180117160119
820972596,9008705,1,Carolina_Nairne,20180117180117
821015947,3835777,1,2018_Winter_Olympics,20180117230117
821045429,118445,5,WikiProject_Military_history,20180118030110
821045467,56282035,1,Racial_views_of_Donald_Trump,20180118030124
821053528,48695894,5,WikiProject_Professional_wrestling/Sources,20180118040121
821104706,48695894,5,WikiProject_Professional_wrestling/Sources,20180118120121
821189739,16002516,4,Neutral_point_of_view/Noticeboard,20180118230115
821220143,56249236,1,2018_in_science,20180119030117
821247511,689924,11,Infobox_country,20180119080111
821273238,13711006,1,Back_to_the_Future,20180119130115
821312727,43678832,1,1891_New_Orleans_lynchings,20180119180118
821344425,44466663,1,Star_Wars:_The_Last_Jedi,20180119220117
821371212,14826681,5,Responding_to_threats_of_harm,20180120020115
821463693,986140,4,Village_pump_(policy),20180120170115
821538324,9488808,5,Notability_(organizations_and_companies),20180121030115
821556504,34299968,1,AR-15s_in_California,20180121060113
821632216,51120705,1,Jacob_Gens,20180121180119
821656798,56253001,1,Woody_Allen_sexual_abuse_allegation,20180121210117
821693884,56253001,1,Woody_Allen_sexual_abuse_allegation,20180122020135
821740324,54744496,1,Bitcoin_Cash,20180122100118
821771048,2954484,1,Knights_of_Columbus,20180122150115
821872198,38770945,1,Alternative_for_Germany,20180123030118
821891117,6746570,1,Military_Sealift_Command,20180123060116
821946260,13862951,1,Notre_Dame_Cristo_Rey_High_School,20180123150114
821963088,56198702,1,Coachella_Valley_Church,20180123170119
821998065,8204980,5,WikiProject_Ships,20180123210114
822042463,48708068,1,The_Satanic_Temple,20180124020115
822073849,75321,5,Manual_of_Style,20180124070110
822073853,189815,5,Manual_of_Style/Dates_and_numbers,20180124070112
822091966,75321,5,Manual_of_Style,20180124100111
822110421,478024,1,Battle_of_France,20180124130113
822149294,174210,5,WikiProject_Music,20180124180110
822277609,646318,1,Christianity_in_Iran,20180125130112
822425743,48725822,1,Blue_Lives_Matter,20180126090117
822557030,6052604,1,Oakland_Coliseum_station,20180127020113
822643746,355573,5,WikiProject_Rivers,20180127170112
822666699,48789993,1,Tino_Sanandaji,20180127200120
822690551,18807128,5,Notability_(events),20180127230116
822706610,986140,4,Village_pump_(policy),20180128010118
822706619,11433609,11,COI,20180128010121
822720847,9488808,5,Notability_(organizations_and_companies),20180128030117
822726658,986140,4,Village_pump_(policy),20180128040114
822726674,56399143,1,Nunes_memo,20180128040122
822739003,18881039,1,Tesla_Model_S,20180128060119
822819272,47118906,1,List_of_Qualcomm_Snapdragon_systems_on_chips,20180128180116
822844583,53609646,1,Heated_tobacco_product,20180128210137
822983126,14695,1,Israel,20180129170110
823000778,36443062,1,"Federal_Correctional_Institution,_Coleman",20180129190116
823028111,34000389,1,Noah_Oppenheim,20180129220118
823039705,739591,1,Culture_of_the_United_Kingdom,20180129230114
823059531,34000389,1,Noah_Oppenheim,20180130010117
823068721,78173,1,A_Wizard_of_Earthsea,20180130020112
823076618,986140,4,Village_pump_(policy),20180130030119
823089868,15799487,1,High_Point_High_School,20180130050117
823101014,381122,1,Belarus,20180130070114
823133097,381122,1,Belarus,20180130130114
823164089,560672,1,Princess_Eugenie,20180130170113
823190036,38737514,1,Justice_Party_(South_Korea),20180130200118
823190038,39113673,1,Rasta_Rasivhenge,20180130200119
823190044,55705609,1,Tax_Cuts_and_Jobs_Act,20180130200123
823292800,50802688,1,Decker_(TV_series),20180131110120
823434396,986140,4,Village_pump_(policy),20180201060114
823474974,353587,1,Nagorno-Karabakh,20180201140110
823534656,5842282,1,2018,20180201210117
823551014,454184,5,WikiProject_Film,20180201230118
823616847,304974,1,Continuation_War,20180202100116
823664001,37401101,1,Trap_music/Archive_1,20180202170126
823727857,52901863,1,Dorothy_Tarrant,20180203010116
823887439,52019513,1,Battle_of_Mosul_(2016–2017),20180204010120
824035450,86741,5,Administrators,20180204230109
824109260,7506471,1,Flag_of_Syria,20180205110113
824170672,55705609,1,Tax_Cuts_and_Jobs_Act,20180205190122
824178680,54735463,1,Real_News_Update,20180205200115
824225643,43172976,1,Pax_Labs,20180206020124
824245557,4545278,5,WikiProject_Musicians,20180206050114
824370071,986140,4,Village_pump_(policy),20180206230113
824370087,47588224,1,Prostitution_in_Oceania,20180206230117
824570194,5204,1,Canada,20180208040136
824590503,93513,1,B'Tselem,20180208080110
824600637,6177064,5,WikiProject_Video_games,20180208100114
824646742,55947356,1,Elon_Musk's_Tesla_Roadster,20180208170115
824810974,56431772,11,Iranian_Majlis,20180209170113
824819048,10307151,1,Lyndsy_Fonseca,20180209180112
824819054,11424955,4,Reliable_sources/Noticeboard,20180209180114
824835541,50498168,1,Enpass,20180209200116
824864200,986140,4,Village_pump_(policy),20180210000115
824871540,3549825,1,Lord_&_Taylor,20180210010112
824871544,34592680,5,Article_Rescue_Squadron_–_Rescue_list,20180210010114
824917919,50498168,1,Enpass,20180210100119
824922709,3549825,1,Lord_&_Taylor,20180210110109
824939227,48277206,3,Zafarcreation,20180210140113
824968062,56373131,1,List_of_Trump–Russia_dossier_allegations,20180210180119
824993247,55947356,1,Elon_Musk's_Tesla_Roadster,20180210210120
825008785,17736255,1,Coco_Austin,20180210230112
825030420,49436957,1,Bahar_Mustafa_race_row,20180211020117
825042574,11845498,1,List_of_oldest_living_people,20180211040113
825070891,11845498,1,List_of_oldest_living_people,20180211090114
825082833,40409407,1,The_National_Memo,20180211110119
825132920,1659622,5,Did_you_know,20180211180111
825152542,3706897,4,Village_pump_(proposals),20180211200113
825188197,56549909,4,Articles_for_deletion/Jacob_Strandell,20180212000120
825233432,52901863,1,Dorothy_Tarrant,20180212060116
825271291,1203587,1,Joseph_Stalin,20180212130116
825302684,19997497,1,Margot_Robbie,20180212170119
825302690,51201605,1,Beirut_(film),20180212170121
825372100,7513716,1,"""Polish_death_camp""_controversy",20180213010147
825554817,28377219,1,Simon's_Sircus,20180214020125
825593534,65654,1,Holocaust_denial,20180214080116
825674798,14285639,1,Type_4_Chi-To_medium_tank,20180214190118
825823533,12133728,1,Korean_fried_chicken,20180215170121
825832128,506748,1,Mount_Paektu,20180215180116
825875540,34000389,1,Noah_Oppenheim,20180215230120
825929436,215216,1,Appeasement,20180216060113
825945022,49436957,1,Bahar_Mustafa_race_row,20180216090119
825951405,27041554,1,Shin_Dong-hyuk,20180216100118
826009450,1296427,1,Morlachs,20180216180118
826070536,1209485,1,Giovanni_Gentile,20180217010119
826132019,9845836,1,Greek_royal_family,20180217110120
826142285,41786070,1,Chloe_Kim,20180217130124
826163540,647091,5,Banning_policy,20180217160119
826170698,47676515,1,Miley_Cyrus_&_Her_Dead_Petz,20180217170123
826188653,45480916,1,Banderite,20180217190125
826274757,20146031,1,"How_Long,_Not_Long",20180218060123
826291765,23667664,1,Biological_sex,20180218090121
826331924,26358,1,Robin_Hood,20180218150117
826348576,9488808,5,Notability_(organizations_and_companies),20180218170122
826379652,1213398,5,WikiProject_Anime_and_manga,20180218200119
826379658,6279772,1,Aaron_Rodgers,20180218200121
826397546,56282035,1,Racial_views_of_Donald_Trump,20180218220125
826431361,986140,4,Village_pump_(policy),20180219020117
826525521,16617731,1,James_R._Fouts,20180219170129
826615514,2205812,1,Roti,20180220030119
826705122,21016930,1,Movement_for_Democratic_Change_–_Tsvangirai,20180220160118
826705128,22046678,11,Marriage,20180220160120
826705132,22046678,11,Marriage,20180220160121
826705133,22046678,11,Marriage,20180220160122
826746280,986140,4,Village_pump_(policy),20180220200120
826869993,3706897,4,Village_pump_(proposals),20180221130118
826913008,986140,4,Village_pump_(policy),20180221180123
826961435,34038884,1,Medri_Bahri,20180222000139
827026586,986140,4,Village_pump_(policy),20180222100200
827120578,42504542,1,Black_genocide_in_the_United_States,20180222220120
827144462,40124546,1,Ariana_Grande_discography,20180223010117
827176012,52539927,1,Civil_rights_movement,20180223050119
827250359,425905,5,Speedy_deletion,20180223170111
827250373,7513716,1,"""Polish_death_camp""_controversy",20180223170117
827332053,2243425,1,Doctor_Who,20180224030115
827383552,8366512,1,Moscow_Paveletsky_railway_station,20180224120119
827428340,225619,1,Polyandry,20180224180110
827640773,51460719,1,Alina_Zagitova,20180225220119
827688023,2165015,1,Racism_in_the_United_States,20180226040116
827717161,552354,1,Raw_Power,20180226090110
827754211,53609646,1,Heated_tobacco_product,20180226150119
827754226,56589619,1,Parkland_high_school_shooting,20180226150123
828046587,1957892,1,Tourism_in_India,20180228070112
828051951,29372801,1,Dana_Loesch,20180228080115
828051953,51282705,1,Stephen_Miller,20180228080118
828068824,151679,1,National_Rifle_Association,20180228110109
828080633,19685542,1,Daily_Mail,20180228130117
828102869,151679,1,National_Rifle_Association,20180228160109
828233276,30046920,1,Bitcoin,20180301100115
828264287,454184,5,WikiProject_Film,20180301150112
828296261,52396723,1,Political_appointments_of_the_first_Trump_administration,20180301190115
828306023,44466663,1,Star_Wars:_The_Last_Jedi,20180301200125
828338601,3706897,4,Village_pump_(proposals),20180302000117
828453095,3656675,1,Sridevi,20180302170116
828485403,17210185,5,WikiProject_Politics_of_the_United_Kingdom,20180302210116
828521291,53693496,1,90th_Academy_Awards,20180303020125
